country_name,country_code,indicator_name,indicator_code, debt 
Costa Rica,CRI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 361,312,000.00 "
Costa Rica,CRI,"PPG, commercial banks (AMT, current US$)",yes," 351,141,926.70 "
Costa Rica,CRI,"PPG, commercial banks (DIS, current US$)",yes," 1,234,500.00 "
Costa Rica,CRI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,
Costa Rica,CRI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,
Costa Rica,CRI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 493,348,560.90 "
Costa Rica,,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 108,571,000.00 "
Costa Rica,CRI,,DT.AMT.OFFT.CD," 306,893,436.80 "
Costa Rica,CRI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 351,141,926.70 "
Costa Rica,CRI,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 1,234,500.00 "
Costa Rica,CRI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,
,ECU,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 3,623,731,570.00 "
Serbia,SRB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 3,409,673,950.00 "
,CIV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 1,081,936,423.00 "
Cote d'Ivoire,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 422,427,447.90 "
,CIV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 30,540,339.70 "
Cote d'Ivoire,CIV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 478,283,000.50 "
Cote d'Ivoire,CIV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 526,901,028.00 "
Cote d'Ivoire,,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 73,124,399.90 "
Cote d'Ivoire,CIV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 126,548,133.30 "
Cote d'Ivoire,CIV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 282,160,778.30 "
Cote d'Ivoire,CIV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 84,629,406.50 "
Cote d'Ivoire,CIV,,yes," 555,035,394.80 "
Cote d'Ivoire,CIV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 36,573,930.00 "
Cote d'Ivoire,CIV,,DT.AMT.OFFT.CD,
Cote d'Ivoire,CIV,,DT.INT.OFFT.CD," 109,698,329.90 "
Cote d'Ivoire,CIV,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 11,333,333.30 "
Cote d'Ivoire,CIV,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 28,000.00 "
Cote d'Ivoire,CIV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 137,881,466.60 "
Cote d'Ivoire,CIV,,yes," 282,188,778.30 "
Mongolia,MNG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 3,296,470,966.00 "
Mongolia,MNG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",yes," 3,088,374,276.00 "
Djibouti,DJI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 176,522,478.20 "
Djibouti,DJI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 54,325,937.50 "
Djibouti,DJI,"PPG, bilateral (AMT, current US$)",yes,
Djibouti,DJI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 85,687,012.10 "
Djibouti,DJI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 44,878,881.90 "
Djibouti,DJI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,
Djibouti,DJI,,DT.INT.PCBK.CD," 11,000.00 "
,DJI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 34,254,909.20 "
Djibouti,,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 90,835,466.10 "
Djibouti,DJI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 9,436,055.60 "
Djibouti,DJI,,DT.INT.OFFT.CD," 54,314,937.50 "
Djibouti,DJI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,
Djibouti,DJI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 11,000.00 "
Papua New Guinea,PNG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,842,193,843.00 "
Dominica,DMA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 17,673,239.00 "
Dominica,DMA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 6,947,369.40 "
Dominica,DMA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 8,487,067.10 "
Dominica,DMA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 1,092,575.00 "
Dominica,DMA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 1,693,891.50 "
,DMA,,DT.AMT.PBND.CD," 97,108.50 "
Dominica,DMA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 1,706,962.90 "
Dominica,,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 1,142,907.20 "
Dominica,DMA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 288,740.80 "
Dominica,DMA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 11,130,355.80 "
Dominica,DMA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 16,580,664.00 "
Dominica,DMA,,DT.INT.MLAT.CD,
Dominica,DMA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 536,719.60 "
Dominica,DMA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 137,037.10 "
Dominica,DMA,"PPG, private creditors (AMT, current US$)",yes," 1,776,735.30 "
Dominica,DMA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 2,132,740.80 "
Papua New Guinea,PNG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 2,727,462,850.00 "
Dominican Republic,DOM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 643,781,535.50 "
Dominican Republic,DOM,,yes," 1,365,524,193.00 "
Dominican Republic,,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 424,284,000.00 "
Dominican Republic,,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 214,014,574.60 "
Dominican Republic,DOM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 311,336,450.80 "
Dominican Republic,DOM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 43,812,226.90 "
Dominican Republic,DOM,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Dominican Republic,DOM,,DT.INT.PBND.CD," 766,308,000.00 "
Dominican Republic,DOM,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 313,591,688.90 "
Dominican Republic,DOM,"PPG, commercial banks (DIS, current US$)",yes," 136,346,421.20 "
,DOM,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 39,744,531.50 "
Georgia,GEO,,DT.INT.MLAT.CD," 63,295,059.00 "
Dominican Republic,DOM,"PPG, multilateral (AMT, current US$)",yes," 254,728,306.10 "
Dominican Republic,DOM,,DT.DIS.MLAT.CD," 186,149,762.40 "
Dominican Republic,DOM,,DT.INT.MLAT.CD," 91,151,435.00 "
Dominican Republic,DOM,,DT.AMT.OFFT.CD," 468,742,880.70 "
Dominican Republic,DOM,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 9,497,666.60 "
Dominican Republic,DOM,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," 9,948,901.10 "
Dominican Republic,DOM,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 224,000.00 "
Dominican Republic,DOM,,DT.AMT.PRVT.CD," 323,089,355.50 "
Dominican Republic,,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,
Dominican Republic,DOM,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 806,276,531.50 "
Morocco,MAR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 2,695,584,556.00 "
El Salvador,SLV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,574,548,482.00 "
Ecuador,ECU,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 819,756,142.20 "
Ecuador,ECU,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 1,902,464,852.00 "
Ecuador,ECU,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 222,441,000.00 "
Ecuador,ECU,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 1,177,917,743.00 "
Ecuador,ECU,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 415,778,474.80 "
Ecuador,ECU,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 424,453,624.80 "
Ecuador,ECU,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 360,282,500.00 "
Ecuador,ECU,,DT.INT.PBND.CD," 809,837,000.00 "
Ecuador,ECU,,yes," 79,394,343.70 "
Ecuador,ECU,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 60,256,258.10 "
Ecuador,ECU,"PPG, commercial banks (INT, current US$)",yes," 207,314,486.50 "
Ecuador,ECU,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 578,894,793.90 "
Ecuador,ECU,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 343,721,409.30 "
Ecuador,ECU,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 237,657,740.50 "
,ECU,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," 122,807,000.00 "
Ecuador,,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 761,000.00 "
Ecuador,ECU,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 562,483,843.70 "
Ecuador,ECU,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 60,256,258.10 "
,ECU,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 1,017,912,487.00 "
,KEN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,517,537,555.00 "
,ECU,,DT.AMT.DPNG.CD," 1,304,435,190.00 "
"Egypt, Arab Rep.",EGY,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 9,552,207,424.00 "
"Egypt, Arab Rep.",EGY,,DT.INT.DLXF.CD," 1,480,967,451.00 "
"Egypt, Arab Rep.",EGY,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",yes," 3,477,000.00 "
"Egypt, Arab Rep.",EGY,,DT.AMT.BLAT.CD," 6,949,184,321.00 "
"Egypt, Arab Rep.",,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 7,275,502,144.00 "
"Egypt, Arab Rep.",EGY,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 462,561,367.00 "
"Egypt, Arab Rep.",EGY,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
"Egypt, Arab Rep.",EGY,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 607,496,000.00 "
"Egypt, Arab Rep.",EGY,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 222,817,364.80 "
"Egypt, Arab Rep.",EGY,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 196,463,721.60 "
"Egypt, Arab Rep.",EGY,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 85,717,906.50 "
,EGY,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 2,424,904,078.00 "
"Egypt, Arab Rep.",EGY,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 2,080,241,558.00 "
"Egypt, Arab Rep.",EGY,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 321,643,387.30 "
"Egypt, Arab Rep.",EGY,,DT.INT.OFFT.CD,
"Egypt, Arab Rep.",EGY,"PPG, other private creditors (AMT, current US$)",yes," 546,016.30 "
"Egypt, Arab Rep.",EGY,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 71,790.20 "
"Egypt, Arab Rep.",EGY,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 223,363,381.10 "
,,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 196,463,721.60 "
"Egypt, Arab Rep.",EGY,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,
"Egypt, Arab Rep.",EGY,,DT.AMT.DLXF.CD," 9,692,114,177.00 "
,TUN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,422,062,636.00 "
El Salvador,SLV,"Disbursements on external debt, long-term (DIS, current US$)",yes," 245,967,023.20 "
El Salvador,SLV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 690,320,052.70 "
El Salvador,SLV,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 163,296,000.00 "
El Salvador,SLV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 46,180,727.20 "
El Salvador,SLV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 16,377,537.90 "
El Salvador,SLV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
El Salvador,SLV,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," 1,259,866,714.00 "
El Salvador,SLV,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 393,550,000.00 "
El Salvador,SLV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 11,407,489.10 "
El Salvador,SLV,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 72,460,052.20 "
,SLV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 11,143,690.60 "
El Salvador,SLV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 298,939,687.10 "
El Salvador,SLV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 157,129,433.10 "
El Salvador,SLV,,yes," 111,128,086.30 "
El Salvador,SLV,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,
El Salvador,,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 754,839.70 "
El Salvador,,"PPG, private creditors (AMT, current US$)",yes," 1,271,830,068.00 "
El Salvador,SLV,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 72,460,052.20 "
El Salvador,SLV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 405,448,530.30 "
Bosnia and Herzegovina,BIH,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,112,748,021.00 "
Uzbekistan,UZB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 2,097,517,191.00 "
Eritrea,ERI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 7,203,213.60 "
Eritrea,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 5,851,311.70 "
Eritrea,ERI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 15,627,602.40 "
Eritrea,ERI,"PPG, bilateral (DIS, current US$)",yes," 2,678,802.60 "
Eritrea,ERI,,DT.INT.BLAT.CD," 1,556,112.10 "
Eritrea,ERI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 15,482,475.40 "
Eritrea,ERI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 4,524,411.00 "
Eritrea,ERI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 4,124,899.00 "
Eritrea,ERI,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD, -   
Eritrea,ERI,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 170,300.60 "
Eritrea,ERI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, -   
Eritrea,ERI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 170,300.60 "
Jordan,JOR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 1,990,343,479.00 "
Eswatini,SWZ,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 106,108,147.60 "
Eswatini,,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 12,654,109.20 "
Eswatini,SWZ,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,
Eswatini,SWZ,,DT.DIS.BLAT.CD," 54,462,529.70 "
Eswatini,SWZ,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 5,511,319.00 "
Eswatini,SWZ,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD, -   
Eswatini,SWZ,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,
Eswatini,SWZ,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 18,130,218.80 "
Eswatini,SWZ,,yes," 51,645,617.90 "
Eswatini,SWZ,"PPG, multilateral (INT, current US$)",yes," 5,341,412.10 "
Eswatini,SWZ,"PPG, private creditors (AMT, current US$)",yes,
Eswatini,SWZ,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 1,801,378.10 "
Bulgaria,BGR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 1,883,205,166.00 "
Ethiopia,ETH,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 2,681,493,007.00 "
Ethiopia,ETH,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 702,459,842.20 "
,ETH,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 510,741,366.90 "
Ethiopia,ETH,,DT.DIS.BLAT.CD," 1,142,444,763.00 "
Ethiopia,ETH,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 331,367,061.40 "
Ethiopia,,,DT.AMT.PBND.CD, -   
Ethiopia,ETH,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 65,998,000.00 "
Ethiopia,ETH,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 294,411,928.40 "
Ethiopia,ETH,"PPG, commercial banks (DIS, current US$)",yes,
Ethiopia,ETH,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 120,237,813.80 "
Ethiopia,ETH,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 171,590,722.70 "
Ethiopia,ETH,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 1,344,105,922.00 "
Ethiopia,ETH,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 95,255,967.00 "
Ethiopia,ETH,,DT.AMT.PROP.CD," 212,179,959.60 "
Ethiopia,ETH,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," 67,279,151.10 "
Ethiopia,,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,
Ethiopia,ETH,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 506,591,888.00 "
Ethiopia,ETH,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," 194,942,322.40 "
Ethiopia,ETH,"PPG, private creditors (INT, current US$)",yes,
Costa Rica,,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 1,776,491,748.00 "
Fiji,FJI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 66,510,192.60 "
,FJI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 27,910,526.50 "
Fiji,FJI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," 12,000.00 "
Fiji,FJI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 37,382,876.60 "
Fiji,,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 3,902,886.70 "
Fiji,FJI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Fiji,FJI,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
,FJI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 13,250,000.00 "
Fiji,FJI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," 9,082,442.60 "
Fiji,FJI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,
Fiji,FJI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,
Fiji,FJI,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD, -   
Fiji,FJI,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 13,250,000.00 "
,MUS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," 1,757,803,962.00 "
Bosnia and Herzegovina,BIH,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 1,682,608,000.00 "
,GAB,,DT.DIS.DLXF.CD," 519,921,205.70 "
Gabon,GAB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 209,330,192.90 "
Gabon,GAB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 114,697,076.00 "
,GAB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 354,919,707.00 "
Gabon,GAB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 33,263,802.50 "
Gabon,GAB,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
Gabon,GAB,,DT.INT.PBND.CD," 144,272,000.00 "
,GAB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 153,982,580.50 "
,GAB,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 18,711,238.70 "
Gabon,GAB,"PPG, commercial banks (INT, current US$)",yes,
Gabon,GAB,,DT.AMT.MLAT.CD,
Gabon,GAB,,DT.DIS.MLAT.CD," 146,290,260.00 "
Gabon,GAB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 18,155,013.60 "
,GAB,"PPG, other private creditors (AMT, current US$)",yes," 2,233,200.00 "
Gabon,GAB,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," 236,000.00 "
Gabon,GAB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," 156,215,780.50 "
Gabon,GAB,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,
,GAB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 157,911,376.80 "
Bulgaria,,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," 1,618,213,900.00 "
"Gambia, The",GMB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 89,552,885.90 "
"Gambia, The",GMB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," 8,397,638.20 "
"Gambia, The",GMB,,DT.AMT.BLAT.CD," 13,014,909.10 "
"Gambia, The",GMB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 21,371,548.30 "
"Gambia, The",GMB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," 2,686,367.00 "
"Gambia, The",GMB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," 974,231.40 "
"Gambia, The",GMB,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 3,597.90 "
,GMB,,DT.AMT.MLAT.CD," 33,231,516.70 "
"Gambia, The",GMB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," 68,181,337.60 "
"Gambia, The",GMB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," 5,707,673.30 "
,GMB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,
"Gambia, The",GMB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," 3,597.90 "
"Gambia, The",,,DT.AMT.DLXF.CD,
Georgia,GEO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," 775,345,350.50 "
Georgia,GEO,,DT.INT.DLXF.CD," 3,087,990,080.00 "
Georgia,GEO,,yes," 536,500,000.00 "
Georgia,GEO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," 63,831,412.10 "
Georgia,GEO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," 110,677,830.30 "
Georgia,GEO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,
Georgia,GEO,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, -   
,GEO,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," 51,374,000.00 "
Georgia,GEO,,DT.AMT.PCBK.CD," 14,240,741.30 "
Georgia,GEO,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," 3,992,133.90 "
Georgia,,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," 1,478,736.90 "
